id,year,items_count,steam_id,playtime_forever,playtime_2weeks,item_id,posted_year,sentiment_analysis
4000.0,2006,115,76561198093834014,3371,0,250420.0,2014.0,2
4000.0,2006,137,76561198061568971,5252,0,252950.0,,0
4000.0,2006,137,76561198061568971,5252,0,417860.0,2015.0,2
4000.0,2006,137,76561198061568971,5252,0,218620.0,2014.0,0
4000.0,2006,137,76561198061568971,5252,0,63380.0,2014.0,2
4000.0,2006,137,76561198061568971,5252,0,271290.0,2014.0,2
4000.0,2006,137,76561198061568971,5252,0,730.0,2014.0,2
4000.0,2006,44,76561198045011358,983,0,270450.0,,0
4000.0,2006,28,76561198059562411,1612,0,730.0,2015.0,0
4000.0,2006,70,76561198077530172,18246,668,291480.0,,2
4000.0,2006,70,76561198077530172,18246,668,224260.0,2013.0,2
4000.0,2006,70,76561198077530172,18246,668,273350.0,,0
4000.0,2006,70,76561198077530172,18246,668,209870.0,2015.0,2
4000.0,2006,70,76561198077530172,18246,668,230410.0,2014.0,2
4000.0,2006,70,76561198077530172,18246,668,223710.0,2013.0,0
4000.0,2006,70,76561198077530172,18246,668,440.0,2013.0,2
4000.0,2006,132,76561198106360981,3065,0,203750.0,2014.0,2
4000.0,2006,51,76561198086168182,9237,0,730.0,2015.0,2
4000.0,2006,97,76561198066130577,569,0,72850.0,2013.0,2
4000.0,2006,131,76561198050667465,2162,0,212070.0,2015.0,0
4000.0,2006,131,76561198050667465,2162,0,248820.0,,2
4000.0,2006,131,76561198050667465,2162,0,323610.0,2015.0,2
4000.0,2006,131,76561198050667465,2162,0,255710.0,2015.0,0
4000.0,2006,131,76561198050667465,2162,0,301520.0,2015.0,0
4000.0,2006,11,76561198069401376,366,18,431240.0,,2
4000.0,2006,141,76561198072748186,2697,0,72850.0,2015.0,2
4000.0,2006,141,76561198072748186,2697,0,212680.0,2014.0,2
4000.0,2006,141,76561198072748186,2697,0,24740.0,2014.0,2
4000.0,2006,141,76561198072748186,2697,0,24240.0,2014.0,2
4000.0,2006,141,76561198072748186,2697,0,218620.0,2014.0,2
4000.0,2006,141,76561198072748186,2697,0,369580.0,2015.0,2
4000.0,2006,141,76561198072748186,2697,0,12210.0,2015.0,2
4000.0,2006,41,76561198203915497,815,0,346110.0,,2
4000.0,2006,29,76561198091398351,355,0,440.0,2013.0,2
4000.0,2006,51,76561198065604863,1019,0,236390.0,2015.0,2
4000.0,2006,51,76561198065604863,1019,0,230410.0,2015.0,2
4000.0,2006,31,76561198113399806,46873,107,440.0,2014.0,2
4000.0,2006,31,76561198113399806,46873,107,224480.0,2014.0,2
4000.0,2006,31,76561198113399806,46873,107,4000.0,2013.0,2
4000.0,2006,52,76561198088014415,41372,0,730.0,2015.0,2
4000.0,2006,51,76561198072264331,596,0,550.0,2013.0,2
4000.0,2006,63,76561198091203454,1831,0,221100.0,,2
4000.0,2006,63,76561198091203454,1831,0,379720.0,,2
4000.0,2006,63,76561198091203454,1831,0,239140.0,,2
4000.0,2006,63,76561198091203454,1831,0,242760.0,,2
4000.0,2006,63,76561198091203454,1831,0,332500.0,2015.0,2
4000.0,2006,63,76561198091203454,1831,0,10090.0,2015.0,2
4000.0,2006,63,76561198091203454,1831,0,72850.0,,2
4000.0,2006,26,76561198107097273,165,0,730.0,2015.0,2
4000.0,2006,128,76561198080107627,491,0,440.0,2014.0,2
4000.0,2006,7,76561198202470323,123,0,730.0,,2
4000.0,2006,165,76561198071069573,1101,0,242050.0,2014.0,2
4000.0,2006,165,76561198071069573,1101,0,10090.0,2013.0,0
4000.0,2006,165,76561198071069573,1101,0,72850.0,2014.0,0
4000.0,2006,165,76561198071069573,1101,0,33230.0,2014.0,2
4000.0,2006,165,76561198071069573,1101,0,221100.0,2014.0,2
4000.0,2006,65,76561198075832843,140,0,218620.0,2015.0,2
4000.0,2006,22,76561198044444299,103,0,202170.0,,2
4000.0,2006,89,76561198070337356,4904,0,4000.0,2015.0,0
4000.0,2006,89,76561198070337356,4904,0,51100.0,2015.0,0
4000.0,2006,89,76561198070337356,4904,0,224260.0,2014.0,2
4000.0,2006,64,76561198070198955,9267,132,2400.0,2013.0,2
4000.0,2006,39,76561198088931923,1318,153,440.0,2015.0,2
4000.0,2006,39,76561198088931923,1318,153,209000.0,2014.0,0
4000.0,2006,134,76561197983449824,18722,0,273350.0,,2
4000.0,2006,134,76561197983449824,18722,0,218620.0,2015.0,2
4000.0,2006,134,76561197983449824,18722,0,40800.0,2013.0,2
4000.0,2006,134,76561197983449824,18722,0,2270.0,2012.0,2
4000.0,2006,134,76561197983449824,18722,0,15620.0,2012.0,2
4000.0,2006,134,76561197983449824,18722,0,420.0,2011.0,2
4000.0,2006,134,76561197983449824,18722,0,550.0,2011.0,2
4000.0,2006,131,76561198098417652,7909,0,223710.0,2013.0,2
4000.0,2006,30,76561198083502691,66,0,239220.0,2014.0,2
4000.0,2006,59,76561198061617396,28047,0,207230.0,2014.0,2
4000.0,2006,59,76561198061617396,28047,0,207230.0,2014.0,2
4000.0,2006,59,76561198061617396,28047,0,207230.0,2014.0,2
4000.0,2006,59,76561198061617396,28047,0,207230.0,2014.0,2
4000.0,2006,17,76561198083301538,12112,35,4000.0,2014.0,2
4000.0,2006,93,76561198073356731,47449,0,301520.0,2014.0,2
4000.0,2006,93,76561198073356731,47449,0,250900.0,2015.0,2
4000.0,2006,93,76561198073356731,47449,0,227940.0,2015.0,0
4000.0,2006,93,76561198073356731,47449,0,236390.0,2015.0,2
4000.0,2006,93,76561198073356731,47449,0,298630.0,2015.0,2
4000.0,2006,93,76561198073356731,47449,0,17410.0,2014.0,2
4000.0,2006,85,76561198075329557,4367,0,440.0,2015.0,2
4000.0,2006,55,76561198083758144,4681,0,255710.0,2015.0,2
4000.0,2006,145,76561198084954002,1871,0,404011.0,,2
4000.0,2006,145,76561198084954002,1871,0,396650.0,,2
4000.0,2006,145,76561198084954002,1871,0,330830.0,,2
4000.0,2006,145,76561198084954002,1871,0,239140.0,2015.0,2
4000.0,2006,145,76561198084954002,1871,0,241930.0,2015.0,2
4000.0,2006,145,76561198084954002,1871,0,48700.0,2014.0,2
4000.0,2006,22,76561198081744639,1537,0,730.0,2014.0,2
4000.0,2006,27,76561198048088658,19716,0,730.0,,2
4000.0,2006,27,76561198048088658,19716,0,8870.0,2014.0,2
4000.0,2006,27,76561198048088658,19716,0,440.0,2013.0,2
4000.0,2006,27,76561198048088658,19716,0,72850.0,2012.0,2
4000.0,2006,203,76561198011296923,159,0,620.0,2015.0,2
4000.0,2006,203,76561198011296923,159,0,413150.0,,0
4000.0,2006,110,76561198056030596,4700,0,204360.0,2014.0,2
4000.0,2006,110,76561198056030596,4700,0,246900.0,2014.0,2
4000.0,2006,110,76561198056030596,4700,0,301520.0,,2
4000.0,2006,59,76561198074294159,10287,0,221100.0,,2
4000.0,2006,172,76561198040131312,20601,17,200710.0,2014.0,2
4000.0,2006,172,76561198040131312,20601,17,271290.0,2014.0,2
4000.0,2006,172,76561198040131312,20601,17,233250.0,2014.0,0
4000.0,2006,172,76561198040131312,20601,17,240.0,,2
4000.0,2006,172,76561198040131312,20601,17,570.0,2015.0,2
4000.0,2006,172,76561198040131312,20601,17,104900.0,2014.0,2
4000.0,2006,51,76561198086834171,27,0,304930.0,2015.0,2
4000.0,2006,227,76561198001696747,70,0,247000.0,2014.0,2
4000.0,2006,90,76561197994733323,5674,0,105600.0,2015.0,2
4000.0,2006,50,76561198064921074,200,0,440.0,2014.0,0
4000.0,2006,176,76561198038787220,15311,0,48700.0,2013.0,2
4000.0,2006,8,76561198106140402,1820,0,730.0,2014.0,2
4000.0,2006,41,76561198082469276,8443,0,4000.0,,2
4000.0,2006,156,76561198060301594,692,0,330830.0,2014.0,2
4000.0,2006,156,76561198060301594,692,0,268500.0,,0
4000.0,2006,156,76561198060301594,692,0,306130.0,2015.0,2
4000.0,2006,156,76561198060301594,692,0,70000.0,2014.0,2
4000.0,2006,156,76561198060301594,692,0,49520.0,2014.0,2
4000.0,2006,70,76561198039895210,286,0,200710.0,2013.0,2
4000.0,2006,165,76561198105406034,454,0,317890.0,2014.0,2
4000.0,2006,165,76561198105406034,454,0,730.0,2014.0,2
4000.0,2006,72,76561198061575266,325,0,730.0,2014.0,2
4000.0,2006,72,76561198061575266,325,0,218620.0,2015.0,2
4000.0,2006,72,76561198061575266,325,0,242860.0,,2
4000.0,2006,71,76561198076681035,33,0,440.0,2014.0,2
4000.0,2006,69,76561198087429279,2500,0,63380.0,2014.0,2
4000.0,2006,39,76561198085308849,7699,0,49520.0,,2
4000.0,2006,63,76561198057584192,843,0,241930.0,2015.0,2
4000.0,2006,29,76561198068968487,171,0,4000.0,2014.0,2
4000.0,2006,43,76561198087773921,494,0,271590.0,,2
4000.0,2006,78,76561198078222060,53018,0,223470.0,2015.0,2
4000.0,2006,78,76561198078222060,53018,0,238090.0,2015.0,2
4000.0,2006,78,76561198078222060,53018,0,243870.0,,2
4000.0,2006,78,76561198078222060,53018,0,232010.0,2015.0,2
4000.0,2006,78,76561198078222060,53018,0,374570.0,2015.0,2
4000.0,2006,78,76561198078222060,53018,0,24740.0,2014.0,2
4000.0,2006,120,76561198060826432,8414,0,230050.0,2015.0,2
4000.0,2006,120,76561198060826432,8414,0,346110.0,2015.0,2
4000.0,2006,120,76561198060826432,8414,0,333930.0,2015.0,2
4000.0,2006,200,76561198044861601,507,0,45100.0,2014.0,2
4000.0,2006,200,76561198044861601,507,0,437220.0,,2
4000.0,2006,27,76561198080555860,619,0,104700.0,2014.0,2
4000.0,2006,27,76561198080555860,619,0,304930.0,2014.0,2
4000.0,2006,29,76561198122531361,12985,17,313340.0,2015.0,2
4000.0,2006,42,76561198058147483,76868,0,261820.0,2014.0,2
4000.0,2006,42,76561198054460624,17626,0,109400.0,2014.0,0
4000.0,2006,42,76561198054460624,17626,0,235600.0,2013.0,2
4000.0,2006,59,76561198051241471,2673,0,730.0,,0
4000.0,2006,48,76561198103561722,27042,337,290140.0,2015.0,2
4000.0,2006,48,76561198103561722,27042,337,268420.0,2014.0,2
4000.0,2006,48,76561198103561722,27042,337,220200.0,2015.0,2
4000.0,2006,48,76561198103561722,27042,337,440.0,2013.0,2
4000.0,2006,151,76561198019448208,57,0,232090.0,,2
4000.0,2006,151,76561198019448208,57,0,270370.0,2015.0,0
4000.0,2006,151,76561198019448208,57,0,238430.0,2014.0,0
4000.0,2006,62,76561198062866919,9755,74,204360.0,,2
4000.0,2006,62,76561198062866919,9755,74,4000.0,2015.0,2
4000.0,2006,62,76561198062866919,9755,74,620.0,2015.0,2
4000.0,2006,62,76561198062866919,9755,74,35720.0,2015.0,2
4000.0,2006,57,76561198071684592,451,1,105600.0,2015.0,2
4000.0,2006,57,76561198071684592,451,1,222750.0,,0
4000.0,2006,57,76561198071684592,451,1,516040.0,,2
4000.0,2006,57,76561198071684592,451,1,285920.0,,0
4000.0,2006,103,76561198142665517,995,0,294860.0,2015.0,0
4000.0,2006,71,76561198027069392,398,0,57900.0,2014.0,2
4000.0,2006,37,76561198092174809,509,0,730.0,,2
4000.0,2006,83,76561198072341610,176,0,221380.0,,0
4000.0,2006,83,76561198072341610,176,0,261110.0,,2
4000.0,2006,140,76561198053777827,3156,0,440.0,2014.0,0
4000.0,2006,140,76561198053777827,3156,0,218230.0,2013.0,2
4000.0,2006,101,76561198068381757,8066,0,105600.0,2015.0,2
4000.0,2006,101,76561198068381757,8066,0,252950.0,2015.0,2
4000.0,2006,37,76561198056759495,202,0,570.0,2014.0,2
4000.0,2006,35,76561198127786918,15548,0,301520.0,2015.0,2
4000.0,2006,72,76561198058696716,1468,0,221100.0,2015.0,2
4000.0,2006,72,76561198058696716,1468,0,20900.0,2015.0,2
4000.0,2006,30,76561198062676115,577,0,8930.0,2013.0,2
4000.0,2006,115,76561198017156387,153,0,730.0,,2
4000.0,2006,227,76561198083092933,6296,0,41060.0,2013.0,2
4000.0,2006,227,76561198083092933,6296,0,12210.0,2014.0,2
4000.0,2006,227,76561198083092933,6296,0,1250.0,2013.0,2
4000.0,2006,227,76561198083092933,6296,0,233720.0,2013.0,2
4000.0,2006,109,76561198093816042,21468,0,218450.0,2014.0,2
4000.0,2006,81,76561198093658048,0,0,1250.0,2013.0,2
4000.0,2006,40,76561198058857329,53,0,570.0,2014.0,2
4000.0,2006,31,76561198068224653,1346,0,304930.0,2015.0,2
4000.0,2006,106,76561198088779192,18406,0,252950.0,,2
4000.0,2006,106,76561198088779192,18406,0,221100.0,2014.0,2
4000.0,2006,106,76561198088779192,18406,0,223710.0,2014.0,0
4000.0,2006,48,76561198087546697,1706,0,252490.0,2015.0,2
4000.0,2006,48,76561198087546697,1706,0,340540.0,2015.0,0
4000.0,2006,38,76561198091090503,5724,0,440.0,2014.0,2
4000.0,2006,38,76561198091090503,5724,0,391460.0,,2
4000.0,2006,132,76561198022149946,278,0,72850.0,2013.0,2
4000.0,2006,132,76561198022149946,278,0,263280.0,2014.0,2
4000.0,2006,132,76561198022149946,278,0,227940.0,2015.0,0
4000.0,2006,30,76561198103217965,13709,0,4000.0,,2
4000.0,2006,205,76561198020223470,3548,0,209000.0,2014.0,2
4000.0,2006,15,76561198067386513,22164,74,301520.0,2014.0,2
4000.0,2006,15,76561198067386513,22164,74,304930.0,,2
4000.0,2006,106,76561198082991498,4399,0,311210.0,2015.0,2
4000.0,2006,106,76561198082991498,4399,0,381210.0,,0
4000.0,2006,106,76561198082991498,4399,0,252490.0,,0
4000.0,2006,106,76561198082991498,4399,0,730.0,2015.0,2
4000.0,2006,106,76561198082991498,4399,0,242860.0,2015.0,2
4000.0,2006,106,76561198082991498,4399,0,291480.0,2014.0,2
4000.0,2006,191,76561198068142981,3418,0,242050.0,2014.0,2
4000.0,2006,191,76561198068142981,3418,0,11280.0,2014.0,2
4000.0,2006,71,76561198087206597,7104,0,224260.0,2013.0,2
4000.0,2006,99,76561198068149476,27,0,730.0,2014.0,2
4000.0,2006,25,76561198024357966,17861,434,570.0,2015.0,2
4000.0,2006,90,76561198124676814,9892,0,219740.0,2014.0,2
4000.0,2006,90,76561198124676814,9892,0,38410.0,2014.0,0
4000.0,2006,90,76561198124676814,9892,0,224480.0,2014.0,2
4000.0,2006,90,76561198124676814,9892,0,213650.0,2014.0,2
4000.0,2006,31,76561198074744700,1560,0,222880.0,2014.0,2
4000.0,2006,57,76561198098802758,2197,22,72850.0,2013.0,2
4000.0,2006,57,76561198098802758,2197,22,200260.0,2014.0,2
4000.0,2006,32,76561198090671865,747,0,208090.0,2015.0,2
4000.0,2006,32,76561198090671865,747,0,209160.0,2014.0,2
4000.0,2006,54,76561198048236823,1895,0,221640.0,2014.0,0
4000.0,2006,54,76561198048236823,1895,0,570.0,2013.0,2
4000.0,2006,128,76561198053083250,838,0,212480.0,2014.0,2
4000.0,2006,118,76561198106949471,1192,0,221100.0,,2
4000.0,2006,118,76561198106949471,1192,0,231430.0,,2
4000.0,2006,118,76561198106949471,1192,0,345520.0,2015.0,2
4000.0,2006,48,76561198075132070,1821,0,211820.0,2014.0,2
4000.0,2006,48,76561198075132070,1821,0,249050.0,2015.0,0
4000.0,2006,48,76561198075132070,1821,0,440.0,2014.0,2
4000.0,2006,48,76561198075132070,1821,0,233720.0,2014.0,2
4000.0,2006,48,76561198075132070,1821,0,2300.0,,2
4000.0,2006,48,76561198075132070,1821,0,304930.0,,2
4000.0,2006,41,76561198083228059,281,0,34330.0,2015.0,2
4000.0,2006,55,76561198103654255,21805,160,304930.0,,2
4000.0,2006,97,76561198082821252,333,0,730.0,2015.0,2
4000.0,2006,39,76561198084585657,202,0,304930.0,,0
4000.0,2006,39,76561198084585657,202,0,301910.0,,2
4000.0,2006,66,76561198074389211,25216,0,422400.0,2015.0,2
4000.0,2006,66,76561198074389211,25216,0,218620.0,2015.0,2
4000.0,2006,66,76561198074389211,25216,0,730.0,2015.0,2
4000.0,2006,66,76561198074389211,25216,0,236390.0,2015.0,2
4000.0,2006,20,76561198112853458,449,0,440.0,2014.0,2
4000.0,2006,59,76561198035056382,7808,0,358150.0,2015.0,2
4000.0,2006,59,76561198035056382,7808,0,287700.0,,2
4000.0,2006,59,76561198035056382,7808,0,218620.0,2015.0,2
4000.0,2006,59,76561198035056382,7808,0,348090.0,2015.0,0
4000.0,2006,94,76561198069065037,2697,0,209000.0,2014.0,2
4000.0,2006,24,76561198063138377,5307,0,202970.0,2014.0,2
4000.0,2006,40,76561198077462640,351,0,233450.0,2015.0,2
4000.0,2006,93,76561198042075548,5329,0,224480.0,2014.0,2
4000.0,2006,93,76561198042075548,5329,0,620.0,2014.0,2
4000.0,2006,29,76561198081342340,1787,0,202170.0,2014.0,2
4000.0,2006,81,76561198057171353,100,0,1520.0,2014.0,2
4000.0,2006,106,76561198051139390,2309,0,440.0,2015.0,2
4000.0,2006,106,76561198051139390,2309,0,72850.0,2014.0,2
4000.0,2006,106,76561198051139390,2309,0,105600.0,2013.0,2
4000.0,2006,106,76561198051139390,2309,0,227300.0,,2
4000.0,2006,106,76561198051139390,2309,0,380600.0,2015.0,0
4000.0,2006,106,76561198051139390,2309,0,440.0,2015.0,2
4000.0,2006,106,76561198051139390,2309,0,72850.0,2014.0,2
4000.0,2006,106,76561198051139390,2309,0,105600.0,2013.0,2
4000.0,2006,106,76561198051139390,2309,0,227300.0,,2
4000.0,2006,106,76561198051139390,2309,0,380600.0,2015.0,0
4000.0,2006,106,76561198051139390,2309,0,440.0,2015.0,2
4000.0,2006,106,76561198051139390,2309,0,72850.0,2014.0,2
4000.0,2006,106,76561198051139390,2309,0,105600.0,2013.0,2
4000.0,2006,106,76561198051139390,2309,0,227300.0,,2
4000.0,2006,106,76561198051139390,2309,0,380600.0,2015.0,0
4000.0,2006,106,76561198051139390,2309,0,440.0,2015.0,2
4000.0,2006,106,76561198051139390,2309,0,72850.0,2014.0,2
4000.0,2006,106,76561198051139390,2309,0,105600.0,2013.0,2
4000.0,2006,106,76561198051139390,2309,0,227300.0,,2
4000.0,2006,106,76561198051139390,2309,0,380600.0,2015.0,0
4000.0,2006,82,76561198073419999,791,0,213650.0,2014.0,2
4000.0,2006,82,76561198073419999,791,0,200210.0,2014.0,2
4000.0,2006,63,76561198052313336,7359,644,730.0,2015.0,2
4000.0,2006,17,76561198081859762,6804,69,109600.0,2014.0,2
4000.0,2006,17,76561198081859762,6804,69,239220.0,2014.0,2
4000.0,2006,17,76561198081859762,6804,69,250740.0,2014.0,2
4000.0,2006,17,76561198081859762,6804,69,231060.0,2014.0,2
4000.0,2006,190,76561198083200831,2873,0,317360.0,2015.0,2
4000.0,2006,190,76561198083200831,2873,0,224540.0,2014.0,2
4000.0,2006,564,76561198078850163,8810,0,319630.0,2015.0,2
4000.0,2006,564,76561198078850163,8810,0,218640.0,2015.0,2
4000.0,2006,564,76561198078850163,8810,0,230410.0,,0
4000.0,2006,564,76561198078850163,8810,0,496920.0,,2
4000.0,2006,564,76561198078850163,8810,0,385370.0,,2
4000.0,2006,564,76561198078850163,8810,0,301750.0,2015.0,2
4000.0,2006,564,76561198078850163,8810,0,343360.0,2015.0,2
4000.0,2006,564,76561198078850163,8810,0,223470.0,2015.0,0
4000.0,2006,46,76561198068992466,1559,0,206440.0,2014.0,2
4000.0,2006,46,76561198068992466,1559,0,8870.0,2014.0,2
4000.0,2006,46,76561198068992466,1559,0,440.0,2012.0,2
4000.0,2006,46,76561198068992466,1559,0,105600.0,2014.0,2
4000.0,2006,46,76561198068992466,1559,0,222900.0,2014.0,2
4000.0,2006,46,76561198068992466,1559,0,259390.0,2014.0,2
4000.0,2006,46,76561198068992466,1559,0,218060.0,2014.0,2
4000.0,2006,46,76561198068992466,1559,0,4000.0,2014.0,2
4000.0,2006,46,76561198068992466,1559,0,570.0,2014.0,2
4000.0,2006,46,76561198068992466,1559,0,244710.0,2014.0,2
4000.0,2006,19,76561198092055448,58,0,250600.0,2014.0,2
4000.0,2006,19,76561198092055448,58,0,380600.0,2015.0,2
4000.0,2006,19,76561198092055448,58,0,440.0,2013.0,2
4000.0,2006,92,76561198062281687,1732,1,34910.0,,2
4000.0,2006,70,76561198036511349,1105,0,291550.0,,2
4000.0,2006,232,76561198074174782,2527,0,396900.0,,2
4000.0,2006,232,76561198074174782,2527,0,200510.0,2014.0,2
4000.0,2006,89,76561198049230104,23,0,218230.0,2013.0,2
4000.0,2006,89,76561198049230104,23,0,214560.0,2015.0,0
4000.0,2006,89,76561198049230104,23,0,24980.0,2013.0,2
4000.0,2006,102,76561198144781695,10408,0,238430.0,2014.0,2
4000.0,2006,102,76561198144781695,10408,0,4000.0,2014.0,2
4000.0,2006,102,76561198144781695,10408,0,16730.0,2014.0,2
4000.0,2006,102,76561198144781695,10408,0,49520.0,2014.0,2
4000.0,2006,102,76561198144781695,10408,0,24240.0,2015.0,2
4000.0,2006,62,76561198026740623,185,0,218620.0,2015.0,2
4000.0,2006,62,76561198026740623,185,0,8850.0,2015.0,2
4000.0,2006,62,76561198026740623,185,0,319630.0,,0
4000.0,2006,62,76561198026740623,185,0,302080.0,2015.0,2
4000.0,2006,62,76561198026740623,185,0,550.0,2014.0,2
4000.0,2006,43,76561198088081025,16027,68,440.0,2015.0,2
4000.0,2006,39,76561198094519454,9284,0,330570.0,,2
4000.0,2006,39,76561198094519454,9284,0,394230.0,,2
4000.0,2006,39,76561198094519454,9284,0,211820.0,2015.0,2
4000.0,2006,39,76561198094519454,9284,0,271290.0,2015.0,2
4000.0,2006,87,76561198078927218,1488,144,730.0,2015.0,2
4000.0,2006,87,76561198078927218,1488,144,218230.0,2013.0,2
4000.0,2006,65,76561198064985012,40,0,221100.0,2014.0,0
4000.0,2006,39,76561198083981347,6164,1,218620.0,2015.0,2
4000.0,2006,39,76561198083981347,6164,1,440.0,2015.0,2
4000.0,2006,141,76561198131502973,1067,0,351290.0,2015.0,2
4000.0,2006,141,76561198131502973,1067,0,410680.0,2015.0,2
4000.0,2006,141,76561198131502973,1067,0,322010.0,2014.0,2
4000.0,2006,141,76561198131502973,1067,0,312990.0,2015.0,0
4000.0,2006,141,76561198131502973,1067,0,304930.0,2014.0,2
4000.0,2006,52,76561198099718069,214,0,218620.0,2015.0,0
4000.0,2006,52,76561198099718069,214,0,204360.0,2015.0,2
4000.0,2006,52,76561198099718069,214,0,8190.0,,2
4000.0,2006,52,76561198099718069,214,0,730.0,2015.0,2
4000.0,2006,61,76561198105961037,13854,0,1250.0,2014.0,2
4000.0,2006,45,76561198067171250,513,0,224260.0,2015.0,2
4000.0,2006,45,76561198063534335,14479,33,206210.0,2015.0,2
4000.0,2006,63,76561198078659459,1859,0,277430.0,2014.0,2
4000.0,2006,34,76561198060521929,395,0,225540.0,2015.0,0
4000.0,2006,34,76561198060521929,395,0,104900.0,2015.0,2
4000.0,2006,140,76561198059162959,4144,0,300080.0,2015.0,2
4000.0,2006,42,76561198078411167,417,59,218620.0,2015.0,2
4000.0,2006,42,76561198078411167,417,59,436150.0,,2
4000.0,2006,42,76561198078411167,417,59,346120.0,2015.0,2
4000.0,2006,42,76561198078411167,417,59,246280.0,2014.0,0
4000.0,2006,28,76561198082317907,59,0,730.0,2014.0,0
4000.0,2006,28,76561198082317907,59,0,222880.0,2014.0,2
4000.0,2006,28,76561198082317907,59,0,333930.0,2015.0,2
4000.0,2006,83,76561198076427213,28773,411,63380.0,2015.0,2
4000.0,2006,83,76561198076427213,28773,411,291210.0,,2
4000.0,2006,32,76561198059797610,1184,0,91310.0,,2
4000.0,2006,115,76561198060451653,23310,100,107410.0,,2
4000.0,2006,26,76561198043917508,1202,0,730.0,,0
4000.0,2006,26,76561198043917508,1202,0,391540.0,2015.0,2
4000.0,2006,20,76561198117645959,53580,0,730.0,2015.0,2
4000.0,2006,16,76561198059367116,2129,0,236110.0,,2
4000.0,2006,260,76561198084246673,1530,0,232090.0,2015.0,2
4000.0,2006,260,76561198084246673,1530,0,730.0,2015.0,2
4000.0,2006,36,76561198200133974,4079,0,440.0,2015.0,2
4000.0,2006,36,76561198200133974,4079,0,105600.0,2015.0,0
4000.0,2006,36,76561198200133974,4079,0,273350.0,,0
4000.0,2006,36,76561198200133974,4079,0,8930.0,2015.0,1
4000.0,2006,36,76561198200133974,4079,0,304930.0,2015.0,0
4000.0,2006,44,76561198077557052,398,0,730.0,2014.0,2
4000.0,2006,178,76561198063667684,38631,0,550.0,2013.0,2
4000.0,2006,38,76561198071534169,76,0,105600.0,2015.0,2
4000.0,2006,19,76561198084679545,2860,113,72850.0,2015.0,2
4000.0,2006,95,76561198065827815,5215,0,440.0,2014.0,0
4000.0,2006,79,76561198049369458,2764,0,380600.0,2015.0,2
4000.0,2006,79,76561198049369458,2764,0,274940.0,,2
4000.0,2006,79,76561198049369458,2764,0,341720.0,2015.0,0
4000.0,2006,79,76561198049369458,2764,0,270880.0,,2
4000.0,2006,79,76561198049369458,2764,0,333930.0,2015.0,2
4000.0,2006,79,76561198049369458,2764,0,730.0,2014.0,2
4000.0,2006,79,76561198049369458,2764,0,301520.0,2014.0,2
4000.0,2006,79,76561198049369458,2764,0,208090.0,2014.0,2
4000.0,2006,79,76561198049369458,2764,0,221100.0,2014.0,2
4000.0,2006,86,76561198090941649,2739,0,105600.0,2013.0,2
4000.0,2006,88,76561198048755570,0,0,359550.0,,2
4000.0,2006,88,76561198048755570,0,0,324160.0,2015.0,2
4000.0,2006,88,76561198048755570,0,0,313340.0,2015.0,2
4000.0,2006,88,76561198048755570,0,0,236390.0,2015.0,2
4000.0,2006,88,76561198048755570,0,0,730.0,2015.0,2
4000.0,2006,88,76561198048755570,0,0,315880.0,2015.0,2
4000.0,2006,88,76561198048755570,0,0,304430.0,,2
4000.0,2006,23,76561198061401494,18,0,246620.0,2015.0,2
4000.0,2006,19,76561198078699107,279,31,730.0,,2
4000.0,2006,127,76561198128019415,669,78,218620.0,2014.0,0
4000.0,2006,127,76561198128019415,669,78,99900.0,2014.0,2
4000.0,2006,127,76561198128019415,669,78,440.0,2014.0,2
4000.0,2006,127,76561198128019415,669,78,570.0,2014.0,2
4000.0,2006,29,76561198070169273,12630,0,265930.0,2014.0,2
4000.0,2006,113,76561198089271607,1187,0,326460.0,,0
4000.0,2006,113,76561198089271607,1187,0,420740.0,,2
4000.0,2006,113,76561198089271607,1187,0,72850.0,2013.0,2
4000.0,2006,180,76561198014676100,4716,0,236430.0,2014.0,2
4000.0,2006,24,76561198091374752,513,0,304930.0,2014.0,2
4000.0,2006,24,76561198091374752,513,0,440.0,2014.0,2
4000.0,2006,24,76561198091374752,513,0,243870.0,2014.0,0
4000.0,2006,24,76561198091374752,513,0,219640.0,2013.0,2
4000.0,2006,52,76561198056876765,2438,0,218620.0,2014.0,2
4000.0,2006,80,76561198080783119,19107,4,440.0,2015.0,2
4000.0,2006,80,76561198080783119,19107,4,304930.0,2014.0,2
4000.0,2006,80,76561198080783119,19107,4,219150.0,2014.0,2
4000.0,2006,88,76561198061618506,347,0,99900.0,2014.0,2
4000.0,2006,46,76561198067391085,2118,0,235460.0,2014.0,2
4000.0,2006,46,76561198067391085,2118,0,209870.0,2014.0,2
4000.0,2006,70,76561198063046219,502,0,11610.0,2015.0,2
4000.0,2006,70,76561198063046219,502,0,730.0,2014.0,2
4000.0,2006,70,76561198063046219,502,0,316010.0,2015.0,2
4000.0,2006,70,76561198063046219,502,0,383080.0,2015.0,2
4000.0,2006,70,76561198063046219,502,0,363970.0,2015.0,2
4000.0,2006,70,76561198063046219,502,0,348620.0,2015.0,2
4000.0,2006,70,76561198063046219,502,0,440.0,2015.0,2
4000.0,2006,70,76561198063046219,502,0,304930.0,2014.0,0
4000.0,2006,60,76561198066069193,261,0,271590.0,,2
4000.0,2006,137,76561198073436219,1569,1,550.0,2013.0,0
4000.0,2006,46,76561198089288206,26382,0,212180.0,2015.0,2
